Ouvriers et manoeuvres,,
"Avec robinets d'arrêt, filtre, vidange, diamètre 50/60mm",U,"960,89€"
Disconnecteur non contrôlable,,
"Avec vidange, diamètre 15/21 mm",U,"84,45€"
"Avec vidange, diamètre 20/27 mm",U,"84,49€"
Filtre à gaz basse pression,,
"pression maxi 1 bar, diamètre 15/21 mm",U,"24,50€"
"Pression maxi 1 bar, diamètre 20/27 mm",U,"25,95€"
"Pression maxi 1 bar, diamètre 26/34 mm",U,"35,33€"
"Pression maxi 1 bar, diamètre 33/42 mm",U,"35,35€"
"Pression maxi 1 bar, diamètre 40/49 mm",U,"35,32€"
"Pression maxi 1 bar, diamètre 50/60 mm",U,"52,84€"
"Pression maxi 500 mbars pour chaudière murale, diamètre 15/21 mm",U,"8,17€"
"Pression maxi 500 mbars pour chaudière murale, diamètre 20/27 mm",U,"8,23€"
Filtre à tamis en laiton PN 16,,
diamètre 12/17 mm,U,"8,07€"
diamètre 15/21 mm,U,"7,68€"
diamètre 20/27 mm,U,"10,57€"
diamètre 26/34 mm,U,"15,15€"
diamètre 33/42 mm,U,"25,27€"
diamètre 40/49 mm,U,"32,70€"
diamètre 50/60 mm,U,"51,92€"
Flexible tout gaz à embouts mécaniques,,
"Longueur 0,50 m",U,"11,38€"
"Longueur 0,75 m",U,"13,26€"
"Longueur 1,00 m",U,"14,92€"
"Longueur 1,25 m",U,"16,63€"
"Longueur 1,50 m",U,"18,43€"
"Longueur 2,00 m",U,"21,83€"
Flexible Tubinox tout gaz,,
"Longueur 0,50 m",U,"34,20€"
"Longueur 0,75 m",U,"39,40€"
"Longueur 1,00 m",U,"44,57€"
"Longueur 1,25 m",U,"50,77€"
"Longueur 1,50 m",U,"55,97€"
"Longueur 2,00 m",U,"68,34€"
Flexible Tubinox butane/propane,,
"Longueur 0,50 m",U,"32,12€"
"Longueur 0,75 m",U,"36,29€"
"Longueur 1,00 m",U,"40,40€"
"Longueur 1,25 m",U,"45,57€"
"Longueur 1,50 m",U,"51,80€"
"Longueur 2,00 m",U,"64,29€"
Flexible gaz butane/propane,,
"longueur 0,50 m",U,"10,59€"
"longueur 0,75 m",U,"11,54€"
"longueur 1,00 m",U,"12,63€"
"longueur 1,25 m",U,"14,01€"
"longueur 1,50 m",U,"15,52€"
"Longueur 2,00 m",U,"18,43€"
Kit coffret butane,,
pour gazinière,U,"132,91€"
"pour gazinière, avec sécurité",U,"167,64€"
"Pour chauffe-bains (té, détendeur, lyres, raccords)",U,"59,28€"
Kit coffret propane,,
"Standard, débit = 8 Kg/h",U,"252,64€"
Limiteur de pression pour citerne propane,,
"Débit 40kg/h, pression de sortie 1,75 bar",U,"90,38€"
Manchette compteur d'eau,,
"Longueur 17 cm, diamètre 20/27 mm",U,"9,58€"
Protection mécanique pour tuyauterie gaz passant en façade,,
"Par goulotte en aluminium, section 55x55 mm, compris fixations",m,"11,80€"
"Par goulotte en aluminium, section 70x70 mm, compris fixations",m,"17,05€"
"Par goulotte en aluminium, section 90x90 mm, compris fixations",m,"21,21€"
Raccord 2 pièces à joint pour tube acier,,
"Raccord brut, écrou 1/2, tube 15/21 mm",U,"26,20€"
"Raccord brut, écrou 3/4, tube 15/21 mm",U,"21,50€"
"Raccord brut, écrou 3/4, tube 20/27 mm",U,"29,36€"
"Raccord brut, écrou 1, tube 20/27 mm",U,"23,05€"
"Raccord brut, écrou 1/4, tube 26/34 mm",U,"35,16€"
Raccord 2 pièces à joint plat pour tube cuivre,,
"Raccord brut, écrou 1/2, diamètre 12/14 mm",U,"2,33€"
"Raccord brut, écrou 1/2, diamètre 14/16 mm",U,"3,19€"
"Raccord brut, écrou 1/2, diamètre 16/18 mm",U,"4,58€"
"Raccord brut, écrou 3/4, diamètre 16/18 mm",U,"5,26€"
"Raccord brut, écrou 3/4, diamètre 20/22 mm",U,"7,64€"
"Raccord brut, écrou 1, diamètre 20/22 mm",U,"8,12€"
"Raccord brut, écrou 1, diamètre 26/28 mm",U,"15,08€"
"Raccord brut, écrou 1 1/4, diamètre 26/28 mm",U,"19,46€"
"Raccord brut, écrou 1 1/4, diamètre 30/32 mm",U,"23,72€"
"Raccord chromé, écrou 1/2, diamètre 12/14 mm",U,"4,93€"
"Raccord chromé, écrou 1/2, diamètre 14/16 mm",U,"5,88€"
Raccord 2 pièces pour vanne de barrage gaz à souder sur tube acier,,
"Ecrou 20/27, douille 15/21 mm",U,"7,68€"
"Ecrou 26/34, douille 20/27 mm",U,"10,71€"
"Ecrou 33/42, douille 26/34 mm",U,"12,70€"
"Ecrou 40/49, douille 33/42 mm",U,"15,68€"
"Ecrou 50/60, douille 40/49 mm",U,"27,13€"
"Ecrou 60/70, douille 50/60 mm",U,"28,86€"
Raccord 2 pièces pour vanne de barrage gaz à braser sur tube cuivre,,
"Ecrou 20/27, douille 16/18 mm",U,"2,39€"
"Ecrou 26/34, douille 20/22 mm",U,"4,16€"
"Ecrou 33/42, douille 26/28 mm",U,"7,13€"
"Ecrou 40/49, douille 34/36 mm",U,"11,51€"
"Ecrou 50/60, douille 40/42 mm",U,"22,40€"
"Ecrou 60/70, douille 52/54 mm",U,"29,45€"
Raccord 3 pièces pour robinet gaz à souder sur tube acier,,
"écrou 1/2, tube 15/21 mm",U,"33,91€"
"Ecrou 3/4, tube 20/27 mm",U,"26,21€"
"Ecrou 1, tube 26/34 mm",U,"44,22€"
"Ecrou 1'1/4, tube 33/42 mm",U,"50,15€"
"Ecrou 1'1/2, tube 40/49 mm",U,"119,34€"
"Ecrou 2', tube 50/60 mm",U,"96,52€"
Raccord 3 pièces pour robinet gaz à braser sur tube cuivre,,
"Ecrou 1/2, tube 16/18 mm",U,"24,21€"
"Ecrou 3/4, tube 20/22 mm",U,"19,73€"
"Ecrou 1, tube 26/28 mm",U,"31,26€"
"Ecrou 1'1/4, tube 34/36 mm",U,"35,12€"
"Ecrou 1'1/2, tube 40/42 mm",U,"65,62€"
"Ecrou 2', tube 52/54 mm",U,"68,87€"
Régulateur détendeur de pression en bronze,,
diamètre 15/21 mm,U,"109,25€"
diamètre 20/27 mm,U,"144,89€"
diamètre 26/34 mm,U,"169,70€"
diamètre 33/42 mm,U,"283,61€"
diamètre 40/49 mm,U,"351,80€"
diamètre 50/60 mm,U,"464,93€"
"Robinet d'arrêt à boisseau sphérique FF à passage intégral,PN 25",,
"avec purge, diamètre 15/21 mm",U,"13,01€"
"Avec purge, diamètre 20/27 mm",U,"16,85€"
"Avec purge, diamètre 26/34 mm",U,"22,50€"
"Avec purge, diamètre 33/42 mm",U,"28,41€"
"Avec purge, diamètre 40/49 mm",U,"40,56€"
"Avec purge, diamètre 50/60 mm",U,"54,19€"
"sans purge, diamètre 12/17 mm",U,"4,86€"
"Sans purge, diamètre 15/21 mm",U,"5,29€"
"Sans purge, diamètre 20/27 mm",U,"7,07€"
"Sans purge, diamètre 26/34 mm",U,"9,99€"
"Sans purge, diamètre 33/42 mm",U,"17,00€"
"Sans purge, diamètre 40/49 mm",U,"25,39€"
"Sans purge, diamètre 50/60 mm",U,"34,08€"
Robinet d'arrêt brossé à souder sur tube cuivre,,
"Avec purge, diamètre 10/12 mm",U,"6,91€"
"Avec purge, diamètre 12/14 mm",U,"7,79€"
"Avec purge, diamètre 14/16 mm",U,"7,84€"
"Avec purge, diamètre 16/18 mm",U,"9,62€"
"Avec purge, diamètre 18/20 mm",U,"11,31€"
"Avec purge, diamètre 20/22 mm",U,"11,44€"
"Sans purge, diamètre 10/12 mm",U,"5,56€"
"Sans purge, diamètre 12/14 mm",U,"6,55€"
"Sans purge, diamètre 14/16 mm",U,"6,56€"
"Sans purge, diamètre 16/18 mm",U,"8,31€"
"Sans purge, diamètre 18/20 mm",U,"10,52€"
"Sans purge, diamètre 20/22 mm",U,"10,22€"
"Sans purge, diamètre 50/60 mm",U,"41,96€"
Robinet d'arrêt brossé à visser sur tube fer FF,,
"Sans purge, diamètre 12/17 mm",U,"7,47€"
"Avec purge, diamètre 12/17 mm",U,"8,24€"
"Sans purge, diamètre 15/21 mm",U,"9,22€"
"Avec purge, diamètre 15/21 mm",U,"9,42€"
"Sans purge, diamètre 20/27 mm",U,"11,01€"
"Avec purge, diamètre 20/27 mm",U,"12,80€"
"Sans purge, diamètre 26/34 mm",U,"18,74€"
"Avec purge, diamètre 26/34 mm",U,"24,38€"
"Sans purge, diamètre 33/42 mm",U,"36,07€"
"Avec purge, diamètre 33/42 mm",U,"38,10€"
"Sans purge, diamètre 40/49 mm",U,"49,34€"
"Avec purge, diamètre 40/49 mm",U,"54,91€"
"Avec purge, diamètre 50/60 mm",U,"88,80€"
"Sans purge, diamètre 50/60 mm",U,"84,71€"
Robinet d'arrêt brossé à clapet avant-compteur,,
"Robinet brossé à clapet avec purge, diamètre 12 écrou 15/21 mm",U,"13,56€"
"Robinet brossé à clapet avec purge, diamètre 15 écrou 20/27 mm",U,"14,03€"
"Robinet brossé à clapet avec purge, diamètre 20 écrou 26/34 mm",U,"18,54€"
"Robinet brossé à clapet avec purge, diamètre 25 écrou 33/42 mm",U,"35,87€"
"Robinet brossé à clapet avec purge, diamètre 30 écrou 40/49 mm",U,"44,23€"
"Robinet brossé à clapet avec purge, diamètre 40 écrou 50/60 mm",U,"59,87€"
"Robinet brossé à clapet sans purge, diamètre 12 écrou 15/21 mm",U,"12,24€"
"Robinet brossé à clapet sans purge, diamètre 15 écrou 20/27 mm",U,"12,88€"
"Robinet brossé à clapet sans purge, diamètre 20 écrou 26/34 mm",U,"15,71€"
"Robinet brossé à clapet sans purge, diamètre 25 écrou 33/42 mm",U,"32,22€"
"Robinet brossé à clapet sans purge, diamètre 30 écrou 40/49 mm",U,"42,46€"
"Robinet brossé à clapet sans purge, diamètre 40 écrou 50/60 mm",U,"56,29€"
Robinet d'arrêt à sphère avant ou après compteur eau froide,,
"Pour tube PE, diamètre 20, écrou 20/27",U,"25,45€"
"Pour tube PE, diamètre 25, écrou 20/27",U,"21,44€"
"Pour tube PE, diamètre 25, écrou 26/34",U,"30,87€"
"Pour tube PE, diamètre 32, écrou 26/34",U,"34,27€"
"Pour tube PE, diamètre 32, écrou 33/42",U,"68,18€"
"Pour tube PE, diamètre 40, écrou 33/42",U,"72,51€"
"Pour tube PE, diamètre 40, écrou 40/49",U,"86,81€"
"Pour tube PE, diamètre 50, écrou 40/49",U,"94,39€"
"Pour tube PE, diamètre 50, écrou 50/60",U,"124,62€"
Robinet d'arrêt eau froide,,
"à sphère, avant ou après compteur, diamètre 20 ou 21, écrou 20/27",U,"8,02€"
"à sphère avant ou après compteur, diamètre 25 ou 27, écrou 20/27",U,"8,57€"
"à sphère avant ou après compteur, diamètre 25 ou 27, écrou 26/34",U,"10,33€"
"à sphère avant ou après compteur, diamètre 32 ou 34, écrou 26/34",U,"16,70€"
"à sphère avant ou après compteur, diamètre 32 ou 34, écrou 33/42",U,"27,91€"
"à sphère avant ou après compteur, diamètre 40 ou 42, écrou 33/42",U,"31,26€"
"à sphère avant ou après compteur, diamètre 40 ou 42, écrou 40/49",U,"41,63€"
"à sphère avant ou après compteur, diamètre 49 ou 50 écrou 50/60",U,"69,61€"
"à sphère avant ou après compteur, diamètre 49 ou 50, écrou 40/49",U,"50,54€"
"sphérique PVC à coller pour tube, diamètre 20",U,"13,86€"
"sphérique PVC à coller pour tube, diamètre 25",U,"16,47€"
"sphérique PVC à coller pour tube, diamètre 32",U,"19,76€"
"sphérique PVC à coller pour tube, diamètre 40",U,"26,46€"
"sphérique PVC à coller pour tube, diamètre 50",U,"34,98€"
"sphérique PVC à coller pour tube, diamètre 63",U,"42,82€"
"sphérique PVC à coller pour tube, diamètre 75",U,"133,74€"
"sphérique PVC à coller pour tube, diamètre 90",U,"144,20€"
Robinet de puisage,,
"Robinet brossé, diamètre 12/17 mm",U,"7,35€"
"Robinet brossé, diamètre 15/21 mm",U,"10,90€"
"Robinet brossé, diamètre 20/27 mm",U,"16,28€"
"Robinet poli, diamètre 12/17 mm",U,"11,29€"
"Robinet poli, diamètre 15/21 mm",U,"12,09€"
"Robinet poli, diamètre 20/27 mm",U,"17,77€"
"Robinet chromé, diamètre 12/17 mm",U,"12,13€"
"Robinet chromé, diamètre 15/21 mm",U,"13,17€"
"Robinet chromé, diamètre 20/27 mm",U,"18,92€"
Robinet de puisage avec raccord nez,,
"Robinet brossé, diamètre 12/17 avec raccord nez 15/21 mm",U,"9,78€"
"Robinet brossé, diamètre 15/21 avec raccord nez 15/21 mm",U,"8,75€"
"Robinet brossé, diamètre 15/21 avec raccord nez 20/27 mm",U,"9,42€"
"Robinet brossé, diamètre 20/27 avec raccord nez 20/27 mm",U,"12,32€"
"Robinet brossé, diamètre 20/27 avec raccord nez 26/34 mm",U,"14,90€"
"Robinet brossé à boisseau sphérique, diamètre 15/21 mm",U,"7,96€"
"Robinet poli, diamètre 12/17 avec raccord nez 15/21 mm",U,"15,94€"
"Robinet poli, diamètre 15/21 avec raccord nez 15/21 mm",U,"16,29€"
"Robinet poli, diamètre 15/21 avec raccord nez 20/27 mm",U,"16,53€"
"Robinet poli, diamètre 20/27 avec raccord nez 20/27 mm",U,"19,63€"
"Robinet poli, diamètre 20/27 avec raccord nez 26/34 mm",U,"21,77€"
Robinet de machine à laver,,
"Robinet simple chromé, diamètre 15/21 sortie 20/27 mm",U,"3,40€"
"Robinet simple chromé à sphère, diamètre 15/21 sortie 20/27 mm",U,"3,88€"
"Robinet double chromé, diamètre 15/21 sortie 20/27 mm",U,"17,43€"
Robinet d'arrêt gaz de commande d'appareil,,
"En laiton brut, diamètre 15/21, avec patte de fixation",U,"8,77€"
"En laiton brut, diamètre 20/27, avec patte de fixation",U,"11,21€"
"En laiton brut, diamètre 26/34, avec patte de fixation",U,"22,23€"
"En laiton brut, diamètre 33/42, avec patte de fixation",U,"41,20€"
"En laiton brut, diamètre 20/27, sans patte de fixation",U,"11,22€"
"En laiton brut, diamètre 26/34, sans patte de fixation",U,"22,23€"
"En laiton brut, diamètre 33/42, sans patte de fixation",U,"41,32€"
"En laiton brut, à obturation automatique intégrée, diamètre 15/21 mm",U,"10,24€"
"Chromé, à obturation automatique intégrée, diamètre 15/21 mm",U,"13,10€"
"En laiton, à obturation automatique intégrée, diamètre 15/21 avec bouchon",U,"12,26€"
"Robinet d'arrêt gaz 1/4 de tour, à jonction sphéro-conique",,
"En laiton brut, diamètre 20/27 mm",U,"36,89€"
"En laiton brut, diamètre 26/34 mm",U,"74,54€"
"En laiton brut, diamètre 33/42 mm",U,"88,02€"
"En laiton brut, diamètre 40/49 mm",U,"189,15€"
Robinet d'arrêt gaz F/F à boisseau sphérique,,
"En laiton matricé, diamètre 12/17 mm",U,"5,26€"
"En laiton matricé, diamètre 15/21 mm",U,"6,44€"
"En laiton matricé, diamètre 20/27 mm",U,"9,02€"
"En laiton matricé, diamètre 26/34 mm",U,"12,49€"
"En laiton matricé, diamètre 33/42 mm",U,"17,64€"
"En laiton matricé, diamètre 40/49 mm",U,"26,69€"
"En laiton matricé, diamètre 50/60 mm",U,"40,55€"
"Robinet d'arrêt gaz 1/4 de tour, monté sur socle",,
"Pour tuyau PE, diamètre 20 mm",U,"50,10€"
"Pour tuyau PE, diamètre 32 mm",U,"90,81€"
"Pour tuyau PE, diamètre 40 mm",U,"157,21€"
"Robinet de compteur gaz à tournant sphérique, à poignée",,
Avec vis de condamnation pour compteur 6/20,U,"19,92€"
Avec vis de condamnation pour compteur 10/32,U,"111,96€"
Robinet poussoir gaz à fermeture rapide,,
"Type coup de poing pour tuyau PE, diamètre 20 mm",U,"145,31€"
"Type coup de poing pour tuyau PE, diamètre 32 mm",U,"206,10€"
"Raccord gaz isolant amovible, à jonction spéro-conique",,
"Calibre 15, diamètre 20/27",U,"39,69€"
"Calibre 25, diamètre 26/34",U,"74,12€"
"Calibre 32, diamètre 33/42",U,"111,45€"
Raccord droit à joint plat compteur,,
"A braser sur tube cuivre, diamètre 20/22",U,"4,65€"
Vanne d'arrêt gaz propane,,
"1/4 de tour, avec verrouillage, située à l'intérieur",U,"18,81€"
"Vanne de barrage gaz à boule MM, pression maxi 500 mbars",,
Diamètre 20/27 mm,U,"21,42€"
Diamètre 26/34 mm,U,"30,73€"
Diamètre 33/42 mm,U,"48,47€"
Diamètre 40/49 mm,U,"78,09€"
Diamètre 50/60 mm,U,"169,62€"
Diamètre 60/70 mm,U,"193,70€"
Purgeur automatique pour terminaison collecteur-nourrice,,
"En laiton, diamètre 20/27",U,"22,11€"
"En laiton, diamètre 26/34",U,"23,84€"
Té coudé à 90° à joint plat de compteur,,
"Pour conduite montante gaz BP, diamètre 26/28",U,"22,65€"
"Pour conduite montante gaz BP, diamètre 34/36",U,"26,12€"
Té de branchement droit pour colonne MPB,,
"A jontion sphéro-conique, diamètre 16/18 mm",U,"15,95€"
"A jontion sphéro-conique, diamètre 20/22mm",U,"22,15€"
Branchement colonne montante gaz,,
Bouchon en haut de colonne,,
diamètre 16/18 mm,U,"2,18€"
diamètre 20/22 mm,U,"3,75€"
diamètre 26/28 mm,U,"3,20€"
diamètre 34/36 mm,U,"5,68€"
Prise à visser 3 pièces,,
Diamètre 25 mm,U,"23,76€"
Raccord 2 pièces droit à jonction,,
Diamètre 26/28 mm,U,"14,26€"
Raccord coudé à joint plat à braser sur tube cuivre,,
"A 90°, diamètre 20/22 mm, avec oreille de fixation",U,"15,45€"
"à 180°, diamètre 20/22 mm,",U,"46,07€"
Raccord coudé d'entrée de régulateur,,
"A 90°, calibre 15/15",U,"22,05€"
Raccord 2 pièces à joint plat pour tube cuivre,,
"Raccord compteur 6/20, diamètre 20/22 mm",U,"5,90€"
"Raccord compteur 6/20, diamètre 26/28 mm",U,"7,40€"
Robinet d'arrêt gaz à souder sur tube cuivre,,
diamètre 16/18 mm,U,"26,11€"
diamètre 20/22 mm,U,"28,88€"
Robinet de branchement G.D.F.,,
A passage intégral rectangulaire à 2 embouts,U,"39,60€"
Robinet de compteur 6/20 à tournant sphérique,,
"A tête carrée, basse pression",U,"46,09€"
"A tête carré, moyenne pression B , calibre 15",U,"28,14€"
"A tête manivelle, basse pression",U,"46,13€"
"A tête manivelle, moyenne pression B , calibre 15",U,"39,26€"
Té coudé en laiton basse pression,,
diamètre 26/28 mm,U,"30,24€"
diamètre 34/36 mm,U,"34,68€"
Té de branchement droit en laiton moyenne pression B,,
diamètre 20/22 mm,U,"21,70€"
diamètre 16/18 mm,U,"15,46€"
Baignoires,,
"Baignoire en fonte, à encastrer, posée sur pieds réglables",,
"Type Super Repos , couleur blanche, poignées chromées, dimensions 1800x900 mm",U,"2 106,68 €"
"Type Repos, couleur blanche, poignées chromées, dimensions 1800x850 mm",U,"1 215,13 €"
"Type Repos, couleur blanche, poignées chromées, dimensions 1700x800 mm",U,"1 058,62 €"
"Type Repos, couleur blanche, poignées chromées, dimensions 1600x750 mm",U,"971,23€"
"Type Prélude, couleur blanche, poignées chromées, dimensions 1700x700 mm",U,"712,05€"
"Type Prélude, couleur blanche, poignées chromées, dimensions 1600x700 mm",U,"684,88€"
"Type Prélude, couleur blanche, poignées chromées, dimensions 1500x700 mm",U,"673,70€"
"Type Quiétude, couleur blanche, dimensions 1400x700 mm",U,"649,79€"
"Type Mélodie, couleur blanche, dimensions 1700x700 mm",U,"487,04€"
"Type Mélodie, couleur blanche, dimensions 1600x700 mm",U,"450,43€"
"Type Soissons, couleur blanche, dimensions 1500x700 mm",U,"394,26€"
"Type Sabot, couleur blanche, dimensions 1100x700 mm",U,"700,27€"
"Type Maternelle, couleur blanche, y compris consoles et bonde, dimensions 795x455 mm",U,"580,98€"
"Type Super Repos, couleur claire, poignées chromées, dimensions 1800x900 mm",U,"2 106,68 €"
"Type Repos, couleur claire, poignées chromées, dimensions 1800x850 mm",U,"1 398,04 €"
"Type Repos, couleur claire, poignées chromées, dimensions 1700x800 mm",U,"1 184,54 €"
"Type Repos, couleur claire, poignées chromées, dimensions 1600x750 mm",U,"1 117,57 €"
"Type Prélude, couleur claire, poignées chromées, dimensions 1700x700 mm",U,"781,81€"
"Type Prélude, couleur claire, poignées chromées, dimensions 1600x700 mm",U,"753,72€"
"Type Prélude, couleur claire, poignées chromées, dimensions 1500x700 mm",U,"726,46€"
"Type Quiétude, couleur claire, dimensions 1400x700 mm",U,"712,92€"
"Type Mélodie, couleur claire, dimensions 1700x700 mm",U,"536,11€"
"Type Mélodie, couleur claire, dimensions 1600x700 mm",U,"495,33€"
"Type Akira, couleur blanche, dimensions 1700x850 mm, poignées chromées",U,"1 256,18 €"
"Type Haiti, couleur blanche, dimensions 1400x750 mm, poignées chromées",U,"734,55€"
"Type Haiti, couleur blanche, dimensions 1600x800 mm, poignées chromées",U,"828,23€"
"Type Haiti, couleur blanche, dimensions 1700x800 mm, poignées chromées",U,"875,26€"
"Type Haiti, couleur claire, dimensions 1700x800 mm, poignées chromées1700x850 mm",U,"1 097,72 €"
"Type Malibu, couleur blanche, dimensions 1700x750 mm, poignées chromées",U,"654,60€"
"Type Malibu, couleur blanche, dimensions 1600x750 mm, poignées chromées",U,"612,46€"
"Type Malibu, couleur blanche, dimensions 1500x750 mm, poignées chromées",U,"580,13€"
"Type Malibu, couleur blanche, dimensions 1700x700 mm, poignées chromées",U,"626,03€"
"Type Malibu, couleur blanche, dimensions 1600x700 mm, poignées chromées",U,"583,26€"
"Type Continental, couleur blanche, dimensions 1700x700 mm, poignées chromées",U,"447,60€"
"Type Continental, couleur blanche, dimensions 1600x700 mm, poignées chromées",U,"409,08€"
"Type Continental, couleur blanche, dimensions 1500x700 mm, poignées chromées",U,"405,85€"
"Type Continental, couleur blanche, dimensions 1400x700 mm, poignées chromées",U,"403,77€"
"Type Liverpool, couleur blanche, dimensions 1700x770 mm, sur pieds chromés",U,"1 141,13 €"
"Type London, couleur noire, dimensions 1700x770 mm, pieds blancs",U,"1 198,24 €"
"Type London, couleur noire, dimensions 1700x770 mm, pieds chromés",U,"1 141,13 €"
"Type Chelsea, couleur blanche, dimensions 1800x790 mm, sur pieds chromés",U,"1 355,23 €"
"Type Manchester, couleur blanche, dimensions 1800x790 mm",U,"1 455,14 €"
Baignoire en acier émaillé à encastrer posée sur pieds,,
"Couleur blanche, dimensions 1700x750 mm avec poignées chromées, insonorisation et fond antidérapant",U,"283,22€"
"Couleur blanche, dimensions 1600x750 mm avec poignées chromées, insonorisation et fond antidérapant",U,"270,08€"
"Couleur blanche, dimensions 1500x750 mm avec poignées chromées, insonorisation et fond antidérapant",U,"265,11€"
"Couleur blanche, dimensions 1700x750 mm avec poignées chromées",U,"168,25€"
"Couleur blanche, dimensions 1700x700 mm, 1600x700 mm ou1500x700mm",U,"113,34€"
"Couleur blanche, dimensions 1400x700mm, 1200x700mm",U,"113,31€"
"Couleur claire, dimensions 1700x750 mm avec poignées chromées, insonorisation et fond antidérapant",U,"283,22€"
"Couleur claire, dimensions 1700x750 mm avec poignées chromées",U,"214,37€"
"Couleur claire, dimensions 1700x700 mm, 1600x700 mm ou 1500x700 mm",U,"157,55€"
"Couleur claire, dimensions1400x700 mm et 1200x700 mm",U,"157,48€"
Plus value pour baignoire acier,,
Pour baignoire acier livrée prépercée,U,"10,91€"
pour fond antidérapant sur baignoire acier,U,"18,09€"
Insonorisation baignoire acier,,
Jeu de 4 plaques d'insonorisation,U,"7,06€"
Baignoire en acrylique à encastrer posée sur pieds,,
"Blanche, type San Rémo , dimensions 1700x750 mm, avec poignées",U,"391,72€"
"Blanche, type San Rémo , dimensions 1600x750 mm, avec poignées",U,"380,96€"
"Blanche, type Odéon , dimensions 1700x750 mmm, 1600x750mm, avec poignées",U,"320,99€"
"Blanche, type Odéon , dimensions 1700x700 mmm, 1600x700 mm, avec poignées",U,"312,29€"
"Blanche, type Khéops , dimensions 1700x750 et 1600x750 mm, sans poignées",U,"261,30€"
"Blanche, type Brive , dimensions 1700x750 mm et 1600x750 mm, sans poignées",U,"150,33€"
"Blanche, type Brive , dimensions 1700x700 mm et 1600x700 mm, sans poignées",U,"141,32€"
"Blanche, type ALBA PLUS , dimensions 1600x750 mm avec poignées",U,"214,71€"
"Blanche, type GENOVA , dimensions 1700x700 mm,1600x700 mm avec poignées",U,"200,54€"
"Blanche, type GENOVA , dimensions 1500x700 mm,1400x700 mm avec poignées",U,"200,47€"
"Blanche, type PRIMA , dimensions 1700x750 mm, avec poignées",U,"366,52€"
"Blanche, type PRIMA , dimensions 1600x750 mm, avec poignées",U,"357,23€"
"Blanche, type PRIMA , dimensions 1700x700 mm, avec poignées",U,"341,09€"
"Blanche, type PRIMA , dimensions 1600x700 mm,avec poignées",U,"333,55€"
"Blanche, type Bastia , dimensions 1700x750 mm, 1600x750 mm, sans poignées",U,"170,04€"
"Blanche, type Bastia , dimensions 1700x700 mm, 1600x700 mm, sans poignées",U,"167,09€"
"Blanche, type Ulysse , dimensions 1700x750 mm, 1600x750 mm, type Ulysse",U,"227,26€"
"Blanche, type Ulysse, dimensions 1700x700m, 1600x700 mm, sans poignées",U,"202,04€"
"Blanche, type Gemma, dimensions1700x700 mm,1600x700 mm, sans poignées",U,"196,32€"
"Couleur claire, type San Rémo,1700x750 mm, avec poignées",U,"391,72€"
"Couleur claire, type San Rémo ,1600x750 mm, avec poignées",U,"380,96€"
"Couleur claire, type Odéon ,1700x750 mm,1600x750 mm, avec poignées",U,"320,99€"
"Couleur claire, type Odéon , 1700x700 mm, 1600x700 mm, avec poignées",U,"312,29€"
"Couleur claire, type Khéops,1700x750, 1600x750mm, sans poignées",U,"261,30€"
"Couleur claire, type Bastia ,1700x750 mm, 1600x750 mm, sans poignées",U,"187,68€"
"Couleur claire, type Bastia ,1700x700 mm,1600x700mm, sans poignées",U,"183,81€"
"Couleur claire, type Ulysse ,1700x750 mm,1600x750 mm, sans poignées",U,"227,26€"
"Couleur claire, type Ulysse ,1700x700 mm,1600x700 mm, sans poignées",U,"202,04€"
"Couleur claire, type Brive,1700x700 mm, 1600x700 mm, sans poignées",U,"141,32€"
"Couleur claire, type Brive,1700x750 mm, 1600x750 mm, sans poignées",U,"150,33€"
"Couleur claire, type Gemma, 1700x700 mm, 1600x700 mm, sans poignées",U,"196,32€"
"Couleur claire, type Prima ,1700x750 mm, avec poignées",U,"366,52€"
"Couleur claire, type Prima ,1600x750 mm, avec poignées",U,"357,23€"
"Couleur claire, type Prima ,1700x700 mm, avec poignées",U,"341,09€"
"Couleur claire, type Prima ,1600x700 mm, avec poignées",U,"333,55€"
"Couleur claire, type Alba Plus ,1700x750, 1600x750 mm, avec poignées",U,"214,71€"
"Couleur claire, type Génova , dimensions 1700x750 mm,1600x750 mm avec poignées",U,"204,37€"
"Couleur claire, type Génova , dimensions 1700x700 mm,1600x700 mm avec poignées",U,"200,54€"
"Couleur claire, type Génova , dimensions 1500x700 mm,1400x700 mm avec poignées",U,"200,47€"
"Blanche, type Zero, dimensions 1800x850 mm",U,"279,75€"
"Blanche, type Zero, dimensions 1700x850 mm",U,"258,34€"
"Blanche, type Olu, dimensions 1800x800 mm",U,"208,39€"
"Blanche, type Olu, dimensions 1700x750 mm",U,"194,11€"
"Blanche, type Olu, dimensions 1600x700 mm",U,"151,29€"
Baignoire en acrylique d'angle avec tablier,,
"Blanche, type Régatta , dimensions 1400x1400 mm, posée sur pieds",U,"463,16€"
"Blanche, type Régatta , dimensions 1500x1000 mm, posée sur pieds",U,"406,07€"
"Blanche, type San Rémo , dimensions 1480x1480 mm, posée sur pieds",U,"943,19€"
"Blanche, type San Rémo , dimensions 1390x1390 mm, posée sur pieds",U,"768,90€"
"Blanche, type Corona , dimensions1400x1400 mm, posée sur pieds",U,"878,93€"
"Blanche, type Corona , dimensions1300x1300 mm, posée sur pieds",U,"681,01€"
"Blanche, type Khéops , dimensions1400x1400 mm, posée sur pieds",U,"843,12€"
